customerID,gender,Partner,SeniorCitizen,PhoneService,PaymentMethod,MonthlyCharges,Churn
0817-HSUSE,Male,No,0,Yes,Electronic check,75.5,No
5442-PPTJY,Male,Yes,0,Yes,Mailed check,19.7,No
1927-QEWMY,Female,Yes,0,Yes,Credit card (automatic),20.5,No
1663-MHLHE,Male,No,0,Yes,Mailed check,19.2,No
5663-QBGIS,Male,Yes,1,Yes,Bank transfer (automatic),98.35,No
4450-MDZFX,Male,Yes,0,Yes,Bank transfer (automatic),74.35,No
6701-DHKWQ,Female,Yes,0,No,Credit card (automatic),51.35,No
7554-AKDQF,Female,Yes,0,Yes,Mailed check,45.65,No
3536-IQCTX,Male,Yes,1,Yes,Electronic check,85.3,Yes
4911-BANWH,Female,No,0,Yes,Credit card (automatic),86.55,Yes
8496-EJAUI,Male,No,0,Yes,Credit card (automatic),73.85,Yes
0794-YVSGE,Male,Yes,0,Yes,Bank transfer (automatic),20.3,No
5423-BHIXO,Female,No,0,Yes,Electronic check,54.2,No
6908-VVYHM,Male,Yes,0,Yes,Electronic check,90.65,No
2959-EEXWB,Female,Yes,0,No,Bank transfer (automatic),50.9,No
1839-UMACK,Male,No,0,Yes,Electronic check,25.05,No
3030-YDNRM,Male,No,0,Yes,Electronic check,74.85,No
7321-KKSDU,Male,No,0,Yes,Mailed check,20.5,No
3402-XRIUO,Female,Yes,1,Yes,Mailed check,63.55,No
3132-TVFDZ,Male,Yes,1,No,Electronic check,44.85,Yes
8286-AFUYI,Male,No,0,Yes,Electronic check,47.95,No
8080-DDEMJ,Male,No,1,Yes,Electronic check,45.1,Yes
8356-WUAOJ,Female,Yes,0,Yes,Electronic check,45,No
6365-MTGZX,Male,No,0,Yes,Electronic check,96,Yes
1349-WXNGG,Male,No,0,Yes,Bank transfer (automatic),20.05,Yes
8058-DMYRU,Male,No,1,Yes,Electronic check,90.05,No
9350-ZXYJC,Female,No,0,Yes,Credit card (automatic),25.3,No
6990-YNRIO,Male,Yes,0,Yes,Bank transfer (automatic),108.65,Yes
8958-JPTRR,Female,Yes,0,Yes,Electronic check,24.3,No
6959-GQEGV,Male,No,0,Yes,Electronic check,75.95,No
3173-WSSUE,Female,Yes,0,Yes,Credit card (automatic),19.7,No
1265-HVPZB,Male,Yes,0,Yes,Credit card (automatic),66.4,No
4115-UMJFQ,Male,No,0,No,Bank transfer (automatic),35.75,No
7369-TRPFD,Male,No,0,Yes,Mailed check,18.8,No
1098-KFQEC,Female,Yes,0,Yes,Credit card (automatic),19.4,No
7190-XHTWJ,Female,No,0,Yes,Mailed check,19.3,No
0621-TWIEM,Male,No,0,Yes,Electronic check,45.55,Yes
3537-RYBHH,Female,Yes,1,Yes,Credit card (automatic),67.45,No
2485-ITVKB,Female,Yes,0,No,Electronic check,35.1,Yes
3669-OYSJI,Male,No,0,Yes,Credit card (automatic),46.2,Yes
1612-EOHDH,Female,No,0,Yes,Electronic check,45.15,Yes
6702-OHFWR,Male,No,1,No,Electronic check,43.3,Yes
5296-BFCYD,Male,Yes,0,Yes,Mailed check,20.1,No
4510-PYUSH,Female,No,1,Yes,Credit card (automatic),57.15,Yes
9359-JANWS,Female,Yes,0,Yes,Credit card (automatic),58.9,No
7517-SAWMO,Female,Yes,0,Yes,Electronic check,73.2,Yes
4143-HHPMK,Male,No,0,Yes,Electronic check,85.35,Yes
3279-DYZQM,Male,Yes,0,Yes,Mailed check,19.45,No
7054-LGEQW,Female,No,0,Yes,Mailed check,45.95,Yes
0523-VNGTF,Female,No,1,No,Electronic check,50.5,No
9575-IWCAZ,Male,Yes,0,Yes,Mailed check,25.1,No
7105-MXJLL,Female,Yes,1,Yes,Mailed check,60.7,No
7064-FRRSW,Male,No,1,Yes,Electronic check,99,No
7940-UQQUG,Female,Yes,0,Yes,Bank transfer (automatic),104.4,No
0923-PNFUB,Female,No,0,Yes,Electronic check,83.75,Yes
3961-SXAXY,Male,No,0,Yes,Bank transfer (automatic),44.05,No
7010-BRBUU,Male,Yes,0,Yes,Credit card (automatic),24.1,No
3566-HJGPK,Male,No,0,Yes,Mailed check,45.55,No
3062-ICYZQ,Female,Yes,0,Yes,Electronic check,93.8,No
9938-PRCVK,Female,Yes,0,Yes,Bank transfer (automatic),19.7,No
0973-KYVNF,Female,Yes,0,Yes,Credit card (automatic),70.65,No
5129-HHMZC,Female,Yes,0,Yes,Credit card (automatic),86.45,No
9637-CDTKZ,Male,Yes,0,Yes,Credit card (automatic),114.1,No
3946-JEWRQ,Male,Yes,0,Yes,Credit card (automatic),95.2,No
7873-CVMAW,Male,No,0,Yes,Credit card (automatic),88.55,No
0463-WZZKO,Male,No,0,Yes,Credit card (automatic),20.75,No
3494-JCHRQ,Male,No,0,Yes,Electronic check,70.05,Yes
6474-FVJLC,Male,No,0,Yes,Electronic check,86,Yes
4524-QCSSM,Male,No,0,No,Bank transfer (automatic),44.65,No
5832-EXGTT,Male,Yes,0,Yes,Mailed check,60.2,No
8840-DQLGN,Female,Yes,1,Yes,Bank transfer (automatic),100.5,Yes
2039-JONDJ,Male,No,0,Yes,Bank transfer (automatic),55.45,No
7217-JYHOQ,Male,Yes,0,Yes,Credit card (automatic),70.3,No
6695-FRVEC,Male,Yes,0,Yes,Bank transfer (automatic),60.4,No
4547-LYTDD,Female,No,0,Yes,Electronic check,72.65,Yes
9894-QMIMJ,Female,No,0,Yes,Bank transfer (automatic),55.8,No
8069-YQQAJ,Male,No,0,No,Mailed check,31.1,No
6770-XUAGN,Female,Yes,0,Yes,Electronic check,21,Yes
4193-ORFCL,Female,No,1,Yes,Mailed check,45.1,Yes
1636-NTNCO,Male,No,1,No,Credit card (automatic),50.95,No
3466-WAESX,Male,No,0,Yes,Electronic check,69.1,No
9281-PKKZE,Female,Yes,0,No,Electronic check,43.95,No
3638-VBZTA,Male,No,0,Yes,Bank transfer (automatic),86.5,No
7459-IMVYU,Male,No,0,Yes,Electronic check,69.95,No
7776-QWNFX,Male,Yes,1,Yes,Bank transfer (automatic),50.4,Yes
6689-TCZHQ,Female,No,1,Yes,Electronic check,78.95,Yes
8563-OYMQY,Male,No,0,Yes,Credit card (automatic),90.95,No
0754-EEBDC,Male,Yes,0,Yes,Mailed check,19.9,No
5777-ZPQNC,Female,No,0,Yes,Electronic check,20.15,No
1951-IEYXM,Male,Yes,0,Yes,Credit card (automatic),90.6,No
3318-NMQXL,Male,No,0,Yes,Electronic check,92,No
3143-ILDAL,Male,No,0,Yes,Electronic check,94.45,Yes
1022-RKXDR,Female,No,0,Yes,Mailed check,24.85,No
2361-FJWNO,Male,No,0,No,Credit card (automatic),36,No
2272-UOINI,Female,No,0,Yes,Electronic check,78.5,No
8232-UTFOZ,Male,No,0,Yes,Credit card (automatic),19.95,No
3750-YHRYO,Male,Yes,0,Yes,Mailed check,20.65,No
6637-KYRCV,Female,Yes,0,No,Electronic check,30.5,No
5668-MEISB,Female,Yes,0,Yes,Credit card (automatic),106.1,No
0129-QMPDR,Male,Yes,0,Yes,Bank transfer (automatic),20.5,No
7188-CBBBA,Female,No,0,Yes,Electronic check,95.5,No
5356-CSVSQ,Female,No,0,Yes,Electronic check,64.6,No
3221-CJMSG,Male,No,0,Yes,Credit card (automatic),51.1,No
4720-VSTSI,Female,No,0,Yes,Bank transfer (automatic),84.8,Yes
3219-JQRSL,Female,Yes,1,Yes,Credit card (automatic),89.1,No
2801-NISEI,Male,No,0,Yes,Electronic check,54.95,No
3946-MHCZW,Male,No,0,Yes,Mailed check,50.9,Yes
4623-ZKHLY,Male,Yes,0,Yes,Bank transfer (automatic),20.45,No
6732-VAILE,Male,Yes,0,Yes,Credit card (automatic),85.95,No
8201-AAXCB,Male,Yes,0,Yes,Electronic check,60.35,No
7696-CFTAT,Male,Yes,0,Yes,Bank transfer (automatic),19.8,No
1845-CSBRZ,Female,Yes,1,Yes,Bank transfer (automatic),85.35,No
2123-VSCOT,Female,Yes,0,Yes,Bank transfer (automatic),72.1,No
6651-AZVTJ,Male,Yes,0,Yes,Electronic check,99.8,Yes
4566-GOLUK,Male,Yes,0,Yes,Bank transfer (automatic),107.35,Yes
2484-DGXPZ,Female,Yes,0,Yes,Mailed check,19.55,Yes
2018-QKYGT,Male,Yes,0,Yes,Electronic check,81.05,No
2792-VPPET,Male,No,0,Yes,Electronic check,20.5,No
7409-JURKQ,Female,Yes,0,Yes,Bank transfer (automatic),111.8,No
3247-MHJKM,Male,No,0,Yes,Mailed check,20.2,No
1964-SVLEA,Male,No,0,Yes,Mailed check,19.7,No
4587-NUKOX,Female,No,0,Yes,Electronic check,79.1,Yes
7297-DVYGA,Female,No,0,Yes,Bank transfer (automatic),19.85,No
2239-CGBUZ,Female,Yes,0,Yes,Bank transfer (automatic),60.5,No
0854-UYHZD,Female,Yes,0,Yes,Mailed check,19.55,No
7243-LCGGZ,Female,No,0,Yes,Mailed check,20.9,No
8267-KFGYD,Male,No,0,Yes,Mailed check,21.05,No
4890-VMUAV,Male,No,0,Yes,Electronic check,71.5,No
9261-WDCAF,Male,No,0,Yes,Mailed check,54.65,No
3764-MNMOI,Male,No,0,Yes,Credit card (automatic),19.2,No
7442-YGZFK,Male,No,0,Yes,Credit card (automatic),49.8,No
0420-BWTPW,Male,No,0,No,Mailed check,25.5,Yes
8229-BUJHX,Female,Yes,0,Yes,Bank transfer (automatic),20.5,No
7449-HVPIV,Male,Yes,0,Yes,Credit card (automatic),90.4,No
5504-WSIUR,Female,No,0,Yes,Bank transfer (automatic),90.25,No
8183-ONMXC,Female,No,0,Yes,Electronic check,80.75,Yes
8466-PZBLH,Male,Yes,0,Yes,Bank transfer (automatic),104.6,No
9614-RMGHA,Male,Yes,0,Yes,Bank transfer (automatic),91.85,Yes
8735-IJJEG,Male,Yes,0,Yes,Credit card (automatic),50.2,No
0564-MUUQK,Female,Yes,0,Yes,Bank transfer (automatic),95.5,No
5054-IEXZT,Male,No,0,Yes,Electronic check,75.35,Yes
5834-ASPWA,Male,No,0,Yes,Electronic check,75.45,Yes
0701-RFGFI,Female,Yes,0,Yes,Bank transfer (automatic),95.4,No
0019-EFAEP,Female,No,0,Yes,Bank transfer (automatic),101.3,No
5619-PTMIK,Female,Yes,0,Yes,Electronic check,53.1,No
3737-XBQDD,Male,No,0,Yes,Bank transfer (automatic),84.85,No
5882-CMAZQ,Female,Yes,0,No,Electronic check,34.25,No
5846-QFDFI,Female,Yes,0,Yes,Credit card (automatic),88.6,No
4445-KWOKW,Female,No,0,Yes,Bank transfer (automatic),60.15,No
3511-APPBJ,Male,No,0,Yes,Credit card (automatic),99.95,No
7967-HYCDE,Male,No,0,Yes,Bank transfer (automatic),70.7,No
2430-RRYUW,Male,No,0,Yes,Mailed check,54.8,No
3948-XHGNA,Male,No,0,Yes,Bank transfer (automatic),49.55,Yes
3723-BFBGR,Male,No,1,Yes,Credit card (automatic),54.8,No
0565-IYCGT,Male,No,0,Yes,Credit card (automatic),78.6,Yes
5447-WZAFP,Female,No,0,Yes,Mailed check,100.3,No
5110-CHOPY,Female,No,0,No,Electronic check,53.6,No
5445-UTODQ,Female,Yes,0,Yes,Electronic check,81.1,Yes
4425-OWHWB,Female,No,0,Yes,Credit card (automatic),19.35,No
7892-QVYKW,Female,Yes,0,Yes,Electronic check,85.6,No
9675-ICXCT,Male,Yes,0,Yes,Electronic check,80.8,No
1024-VRZHF,Male,Yes,0,Yes,Electronic check,74.95,Yes
4703-MQYKT,Male,No,0,Yes,Mailed check,19.6,No
9497-QCMMS,Male,No,1,Yes,Electronic check,93.55,Yes
5692-ICXLW,Male,No,1,Yes,Electronic check,90.7,No
0602-DDUML,Female,No,0,Yes,Mailed check,69.75,No
2208-MPXIO,Female,Yes,0,Yes,Bank transfer (automatic),20,No
1960-UYCNN,Male,No,0,Yes,Electronic check,95.25,No
0348-SDKOL,Female,Yes,0,Yes,Credit card (automatic),102.1,Yes
3190-FZATL,Male,No,0,Yes,Mailed check,19.95,No
7336-RLLRH,Male,Yes,0,Yes,Mailed check,80.85,No
4373-MAVJG,Female,Yes,0,Yes,Bank transfer (automatic),90.9,Yes
8901-HJXTF,Female,Yes,0,No,Mailed check,29.2,Yes
7710-JSYOA,Female,Yes,0,Yes,Bank transfer (automatic),93.3,No
5419-KLXBN,Female,Yes,0,Yes,Bank transfer (automatic),89.15,Yes
3424-NMNBO,Male,Yes,1,Yes,Electronic check,108.85,Yes
9885-MFVSU,Female,Yes,0,No,Credit card (automatic),46.35,No
4514-GFCFI,Female,No,1,Yes,Electronic check,84.75,Yes
0607-MVMGC,Male,Yes,0,Yes,Credit card (automatic),78.75,No
3365-SAIGS,Female,No,0,Yes,Electronic check,83.55,No
9828-AOQLM,Female,Yes,0,Yes,Electronic check,45.7,Yes
8022-BECSI,Male,No,0,Yes,Mailed check,19.6,No
8000-REIQB,Female,No,1,Yes,Electronic check,69.95,Yes
9993-LHIEB,Male,Yes,0,Yes,Mailed check,67.85,No
0266-CLZKZ,Female,Yes,0,Yes,Bank transfer (automatic),105.65,No
7615-ESMYF,Female,Yes,0,No,Electronic check,44.6,Yes
3858-VOBET,Male,No,0,Yes,Electronic check,74.95,Yes
7020-OZKXZ,Female,No,1,Yes,Credit card (automatic),75.5,No
3977-QCRSL,Female,No,0,Yes,Mailed check,20.15,No
0017-DINOC,Male,No,0,No,Credit card (automatic),45.2,No
1447-PJGGA,Female,No,0,Yes,Electronic check,95.25,Yes
8565-CLBZW,Male,No,0,Yes,Mailed check,89.85,Yes
9139-WQQDY,Female,Yes,0,Yes,Mailed check,100.45,Yes
0224-HJAPT,Male,No,0,Yes,Electronic check,47.15,Yes
8086-OVPWV,Male,No,0,Yes,Electronic check,80.2,Yes
9430-FRQOC,Female,No,0,Yes,Mailed check,87.1,Yes
7639-OPLNG,Male,Yes,0,Yes,Bank transfer (automatic),79.25,No
3074-GQWYX,Male,No,0,Yes,Bank transfer (automatic),75.9,Yes
1492-QGCLU,Male,Yes,0,Yes,Electronic check,85.7,No
6845-RGTYS,Female,Yes,0,Yes,Electronic check,98.75,Yes
7328-OWMOM,Female,No,0,Yes,Credit card (automatic),20.1,No
4418-LZMSV,Male,Yes,0,Yes,Bank transfer (automatic),61.8,No
5155-AZQPB,Female,Yes,0,Yes,Mailed check,49.9,No
8861-HGGKB,Female,No,0,Yes,Electronic check,86.45,Yes
1087-GRUYI,Male,Yes,0,Yes,Bank transfer (automatic),20.4,No
7065-YUNRY,Female,No,0,Yes,Mailed check,45.3,Yes
7694-VLBWQ,Male,Yes,0,Yes,Electronic check,104.1,Yes
2546-KZAAT,Male,Yes,0,Yes,Mailed check,75.4,No
0181-RITDD,Male,Yes,0,Yes,Mailed check,108.15,No
5989-PGKJB,Female,No,0,Yes,Electronic check,86.25,No
4795-KTRTH,Female,Yes,1,Yes,Electronic check,81,Yes
8272-ONJLV,Male,No,0,Yes,Electronic check,95.7,No
1488-PBLJN,Female,Yes,0,Yes,Bank transfer (automatic),116.85,No
0308-GIQJT,Male,No,1,Yes,Bank transfer (automatic),105.75,No
3778-FOAQW,Female,Yes,0,Yes,Mailed check,20.15,No
4452-ROHMO,Female,No,0,Yes,Mailed check,19.6,No
6481-OGDOO,Male,Yes,0,Yes,Credit card (automatic),90.6,Yes
3090-LETTY,Male,No,0,Yes,Bank transfer (automatic),60.95,No
5349-AZPEW,Female,Yes,0,No,Mailed check,25.05,No
3753-TSEMP,Female,Yes,0,Yes,Electronic check,88.15,Yes
8305-VHZBZ,Male,No,0,Yes,Mailed check,20.2,Yes
9720-JJJOR,Male,Yes,0,Yes,Bank transfer (automatic),60.3,No
8100-HZZLJ,Female,No,0,Yes,Electronic check,63.95,No
8775-ERLNB,Male,Yes,1,Yes,Electronic check,74.3,No
8309-IEYJD,Female,No,1,Yes,Mailed check,70.6,No
9172-JITSM,Female,Yes,0,Yes,Electronic check,90.8,Yes
6298-QDFNH,Male,No,0,Yes,Electronic check,79.35,Yes
7398-HPYZQ,Male,Yes,0,Yes,Bank transfer (automatic),90.55,No
3546-GHEAE,Male,No,0,Yes,Mailed check,19.45,No
7361-YPXFS,Female,No,1,Yes,Bank transfer (automatic),64.45,No
6557-BZXLQ,Male,No,1,Yes,Electronic check,69.65,No
2550-QHZGP,Male,No,0,Yes,Mailed check,19.5,No
7519-JTWQH,Female,No,0,Yes,Bank transfer (automatic),110.5,No
2538-OIMXF,Female,No,0,No,Mailed check,24.7,No
8543-MSDMF,Male,No,0,Yes,Electronic check,77.4,No
9961-JBNMK,Male,No,1,Yes,Bank transfer (automatic),96.8,Yes
1170-SASML,Female,Yes,0,Yes,Bank transfer (automatic),85.4,No
4872-JCVCA,Female,Yes,0,No,Bank transfer (automatic),47.6,No
5346-BZCHP,Female,Yes,0,Yes,Mailed check,19.4,No
2038-LLMLM,Female,No,0,Yes,Electronic check,103.85,No
6173-ITPWD,Male,Yes,0,Yes,Bank transfer (automatic),83.35,Yes
9734-UYXQI,Female,No,0,Yes,Electronic check,49.4,Yes
1216-BGTSP,Male,No,0,Yes,Credit card (automatic),108.45,No
4138-NAXED,Male,No,0,Yes,Bank transfer (automatic),81,No
2189-UXTKY,Female,Yes,0,Yes,Electronic check,79.2,Yes
0744-BIKKF,Male,No,0,Yes,Bank transfer (automatic),86.65,No
7483-IQWIB,Male,Yes,0,Yes,Electronic check,92.95,No
5248-KWLAR,Male,Yes,0,Yes,Electronic check,90.35,No
4958-GZWIY,Male,Yes,0,Yes,Electronic check,48.7,Yes
7996-MHXLW,Female,No,0,Yes,Credit card (automatic),25.15,No
7833-PKIHD,Male,Yes,0,Yes,Bank transfer (automatic),76.4,No
7061-OVMIM,Female,Yes,0,Yes,Bank transfer (automatic),19.55,No
5153-RTHKF,Female,No,0,Yes,Electronic check,85.35,No
1852-QSWCD,Male,Yes,0,Yes,Mailed check,24.8,No
4832-VRBMR,Male,Yes,1,Yes,Bank transfer (automatic),103.15,No
9079-LWTFD,Male,No,0,Yes,Mailed check,100.75,No
6356-ELRKD,Female,No,0,Yes,Electronic check,95.6,Yes
8624-GIOUT,Female,No,0,Yes,Credit card (automatic),59.75,Yes
3392-EHMNK,Female,Yes,0,Yes,Credit card (automatic),94.1,No
5986-WWXDV,Male,No,0,Yes,Bank transfer (automatic),19.35,No
3061-BCKYI,Male,No,0,Yes,Mailed check,19.9,No
6179-GJPSO,Female,No,1,Yes,Credit card (automatic),108.15,Yes
7901-TBKJX,Male,No,1,Yes,Electronic check,101.05,No
7228-PAQPD,Female,No,0,Yes,Credit card (automatic),59.1,No
3177-LASXD,Female,No,0,Yes,Electronic check,71.35,Yes
7746-QYVCO,Male,Yes,0,Yes,Mailed check,55.85,No
5804-HYIEZ,Male,Yes,0,Yes,Electronic check,106.05,No
9919-FZDED,Male,Yes,1,Yes,Credit card (automatic),84.1,No
5934-TSSAU,Female,Yes,0,Yes,Credit card (automatic),75.3,No
3486-KHMLI,Male,No,0,Yes,Mailed check,24.7,No
4897-QSUYC,Female,No,0,Yes,Mailed check,20.15,Yes
1084-UQCHV,Male,No,0,Yes,Bank transfer (automatic),69.75,Yes
8290-YWKHZ,Female,Yes,1,Yes,Electronic check,93.2,Yes
2955-BJZHG,Male,Yes,0,Yes,Electronic check,80.85,Yes
3806-DXQOM,Female,No,0,No,Electronic check,33.65,Yes
6784-XYJAE,Female,No,0,Yes,Electronic check,55.8,No
3933-DQPWX,Female,No,0,No,Credit card (automatic),39.7,No
6661-EIPZC,Female,Yes,0,No,Credit card (automatic),29.5,No
8957-THMOA,Female,No,0,Yes,Credit card (automatic),20.15,No
2251-PYLPB,Male,Yes,0,Yes,Credit card (automatic),79.55,No
5555-RNPGT,Male,No,0,Yes,Credit card (automatic),24.8,No
1057-FOGLZ,Female,No,0,Yes,Mailed check,19.65,No
9300-RENDD,Male,No,0,Yes,Electronic check,79.95,Yes
0761-AETCS,Female,No,0,Yes,Electronic check,19.3,Yes
8087-LGYHQ,Male,No,0,Yes,Electronic check,94.05,No
4137-BTIKL,Male,No,0,Yes,Mailed check,90.75,No
2190-BCXEC,Female,Yes,0,Yes,Credit card (automatic),78.85,No
6227-FBDXH,Male,Yes,0,Yes,Bank transfer (automatic),99.5,No
2153-MREFK,Female,Yes,0,Yes,Electronic check,99.2,Yes
2911-WDXMV,Male,No,0,Yes,Credit card (automatic),80.55,No
7206-PQBBZ,Male,Yes,1,Yes,Electronic check,70.2,No
3106-ULWFW,Female,Yes,0,Yes,Credit card (automatic),85.2,Yes
0925-VYDLG,Female,No,0,Yes,Electronic check,75.25,Yes
4547-FZJWE,Male,Yes,0,Yes,Credit card (automatic),59.45,No
7422-WNBTY,Male,Yes,0,Yes,Electronic check,93.35,No
0842-IWYCP,Female,No,0,Yes,Bank transfer (automatic),44.95,No
3521-HTQTV,Male,No,0,Yes,Bank transfer (automatic),26.1,No
3744-ZBHON,Female,No,0,Yes,Electronic check,20.2,No
3373-DIUUN,Male,Yes,0,Yes,Mailed check,21.25,No
8383-SGHJU,Female,No,0,Yes,Electronic check,59.4,No
7607-QKKTJ,Male,Yes,0,Yes,Credit card (automatic),95,No
7707-PYBBH,Male,No,0,Yes,Mailed check,61.9,No
8984-HPEMB,Female,No,0,Yes,Electronic check,118.65,No
4349-GFQHK,Male,No,0,Yes,Electronic check,54.35,Yes
4139-DETXS,Female,Yes,0,No,Bank transfer (automatic),64.45,No
9779-DPNEJ,Female,Yes,0,Yes,Electronic check,80.15,No
9805-FILKB,Male,Yes,0,Yes,Bank transfer (automatic),20.2,No
5793-YOLJN,Female,Yes,0,Yes,Mailed check,21,No
0673-IGUQO,Male,No,0,Yes,Mailed check,20.45,No
4123-FCVCB,Female,No,0,Yes,Mailed check,75.85,No
8819-IMISP,Male,No,0,Yes,Electronic check,80.45,No
7802-EFKNY,Male,Yes,0,No,Electronic check,24.95,Yes
8311-UEUAB,Female,Yes,0,Yes,Electronic check,75.5,No
5858-EAFCZ,Male,No,0,Yes,Mailed check,44.45,No
8035-BUYVG,Male,Yes,0,No,Electronic check,42.35,Yes
1163-ONYEY,Male,Yes,0,Yes,Credit card (automatic),74.55,No
9787-XVQIU,Male,No,0,Yes,Electronic check,75.3,Yes
8945-MUQUF,Male,No,0,Yes,Electronic check,94.8,Yes
5656-MJEFC,Male,Yes,0,No,Credit card (automatic),48.15,No
6082-OQFBA,Male,Yes,0,Yes,Mailed check,19.65,No
8051-HJRLT,Female,No,1,Yes,Electronic check,70.55,Yes
8974-OVACP,Female,No,0,Yes,Mailed check,20.15,No
4010-YLMVT,Female,No,0,Yes,Credit card (automatic),106.6,No
1379-FRVEB,Male,No,0,Yes,Electronic check,91,No
8612-GXIDD,Male,Yes,0,Yes,Bank transfer (automatic),25.4,No
6288-CHQJB,Female,Yes,0,Yes,Bank transfer (automatic),69.95,No
8160-HOWOX,Female,No,0,Yes,Electronic check,66.85,No
3023-GFLBR,Female,Yes,0,Yes,Credit card (automatic),86.15,Yes
6648-INWPS,Male,Yes,0,Yes,Electronic check,20.15,No
4223-BKEOR,Female,No,0,Yes,Mailed check,64.85,No
4079-VTGLK,Male,Yes,1,Yes,Electronic check,74.85,No
1763-WQFUK,Male,No,0,Yes,Mailed check,50.5,No
1391-UBDAR,Male,No,0,Yes,Electronic check,72.9,No
8894-JVDCV,Female,No,0,Yes,Credit card (automatic),115.05,No
2023-VQFDL,Male,No,0,Yes,Electronic check,19,No
1345-GKDZZ,Male,No,0,Yes,Mailed check,19.55,No
2014-MKGMH,Female,No,0,Yes,Electronic check,101.1,No
5628-FCGYG,Male,No,0,Yes,Electronic check,84.1,No
2560-WBWXF,Male,No,0,Yes,Bank transfer (automatic),24.15,No
0248-IPDFW,Female,No,0,Yes,Electronic check,50.1,No
7978-DKUQH,Female,Yes,0,Yes,Electronic check,74.6,No
4335-UPJSI,Female,No,0,Yes,Mailed check,19.75,No
0524-IAVZO,Female,Yes,0,Yes,Electronic check,85,Yes
2737-YNGYW,Female,No,0,Yes,Electronic check,80.55,Yes
1784-EZDKJ,Male,Yes,0,Yes,Bank transfer (automatic),106.8,No
9297-FVVDH,Female,Yes,0,Yes,Electronic check,84.5,No
8007-YYPWD,Female,No,0,Yes,Bank transfer (automatic),25.05,No
7101-HRBLJ,Female,Yes,0,Yes,Bank transfer (automatic),83.7,No
5159-YFPKQ,Female,No,0,Yes,Electronic check,75.8,Yes
6635-CPNUN,Male,Yes,0,Yes,Credit card (automatic),96.6,No
4021-RQSNY,Male,Yes,1,Yes,Electronic check,98.5,Yes
5453-YBTWV,Male,Yes,0,Yes,Credit card (automatic),101.1,No
5039-LZRQT,Female,No,0,Yes,Mailed check,20.2,No
2931-VUVJN,Female,Yes,1,Yes,Electronic check,94.05,No
9061-TIHDA,Male,Yes,1,Yes,Electronic check,95.25,Yes
8699-ASUFO,Male,Yes,1,Yes,Mailed check,74.4,Yes
6418-PIQSP,Female,Yes,0,Yes,Mailed check,81,No
8220-OCUFY,Female,No,0,Yes,Electronic check,60.25,No
3995-WFCSM,Female,No,0,Yes,Electronic check,60.85,No
1895-QTKDO,Female,No,0,Yes,Credit card (automatic),43.95,No
2038-OEQZH,Male,No,0,Yes,Electronic check,86.05,No
1178-PZGAB,Female,No,0,Yes,Credit card (automatic),20.25,No
7927-AUXBZ,Female,No,0,Yes,Electronic check,85.15,Yes
2626-VEEWG,Male,Yes,0,Yes,Credit card (automatic),19.4,No
2878-RMWXY,Male,Yes,1,Yes,Credit card (automatic),102.65,No
1657-DYMBM,Male,Yes,0,Yes,Credit card (automatic),19.9,No
7311-MQJCH,Female,No,0,Yes,Electronic check,19.55,No
7375-WMVMT,Male,Yes,1,Yes,Credit card (automatic),95.5,No
1136-XGEQU,Female,Yes,0,Yes,Credit card (automatic),84.15,No
2530-FMFXO,Male,Yes,0,Yes,Electronic check,103.2,No
6844-DZKRF,Male,No,0,Yes,Credit card (automatic),50.2,No
4695-WJZUE,Female,No,1,Yes,Electronic check,88.55,Yes
7619-ODSGN,Male,Yes,0,Yes,Electronic check,54.75,Yes
5970-GHJAW,Male,Yes,0,Yes,Credit card (automatic),19.95,No
8879-XUAHX,Male,Yes,0,Yes,Electronic check,116.25,No
3689-MOZGR,Female,No,0,No,Electronic check,31.2,No
4195-PNGZS,Male,Yes,0,Yes,Bank transfer (automatic),24.45,No
5003-XZWWO,Male,Yes,0,Yes,Credit card (automatic),84.2,No
3988-RQIXO,Female,No,1,Yes,Electronic check,91.3,Yes
7622-FWGEW,Male,Yes,1,Yes,Bank transfer (automatic),85.65,No
6922-NCEDI,Male,No,0,Yes,Mailed check,21.2,No
2514-GINMM,Male,No,0,Yes,Electronic check,79.5,Yes
9891-NQDBD,Female,Yes,0,Yes,Mailed check,25.55,No
6131-IUNXN,Female,Yes,0,Yes,Mailed check,20.2,No
8548-AWOFC,Male,Yes,0,Yes,Electronic check,63.85,No
9798-DRYDS,Female,Yes,0,Yes,Mailed check,61.95,No
8532-UEFWH,Male,Yes,0,Yes,Mailed check,25.75,No
6296-DDOOR,Female,No,0,Yes,Electronic check,58.2,No
7951-VRDVK,Female,No,0,Yes,Bank transfer (automatic),85.85,No
5931-FLJJF,Male,Yes,1,Yes,Mailed check,70.1,Yes
4815-YOSUK,Male,Yes,0,Yes,Credit card (automatic),104.9,No
2659-VXMWZ,Male,Yes,0,Yes,Electronic check,111.3,Yes
0380-NEAVX,Male,No,1,Yes,Electronic check,99.85,No
3207-OYBWH,Male,Yes,1,Yes,Bank transfer (automatic),95.25,Yes
4285-GYRQC,Female,Yes,0,Yes,Electronic check,86.25,Yes
7216-EWTRS,Female,Yes,1,Yes,Electronic check,100.8,Yes
4365-MSDYN,Male,Yes,0,Yes,Bank transfer (automatic),19.55,No
7036-TYDEC,Female,No,0,Yes,Electronic check,104,No
5802-ADBRC,Female,Yes,0,Yes,Mailed check,104.4,No
